cust_id,open_id,orders_cnt,sex,n_age,ltv_360d,open_date,last_visit_date,city_level,create_timestamp,region,fixed_random_num,grass_date
1001461,op1001262,2,1,25,C,2025/11/21,2025/11/23,2,2025/11/23 0:00,华东,72,2025/11/23
1000577,op1000378,1,0,33,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,50,2025/11/24
1002890,op1002691,1,1,50,C,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,78,2025/11/24
1001738,op1001539,0,0,49,B,2025/11/24,2025/11/24,4,2025/11/24 0:00,华东,43,2025/11/24
1000207,op1000008,0,1,33,B,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,70,2025/11/24
1002768,op1002569,1,0,55,A,2025/11/24,2025/11/24,2,2025/11/24 0:00,华东,75,2025/11/24
1002897,op1002698,1,1,45,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,45,2025/11/24
1001750,op1001551,0,1,33,A,2025/11/24,2025/11/24,1,2025/11/24 0:00,华东,51,2025/11/24
1001111,op1000912,1,1,43,A,2025/11/24,2025/11/24,5,2025/11/24 0:00,华东,88,2025/11/24
1001367,op1001168,1,0,62,C,2025/11/24,2025/11/24,2,2025/11/24 0:00,西南,71,2025/11/24
1002520,op1002321,1,1,30,C,2025/11/24,2025/11/24,5,2025/11/24 0:00,西南,58,2025/11/24
1000090,op999891,1,0,66,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,华东,23,2025/11/24
1001369,op1001170,0,0,46,B,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,33,2025/11/24
1000730,op1000531,0,0,18,A,2025/11/24,2025/11/24,2,2025/11/24 0:00,西南,46,2025/11/24
1002142,op1001943,0,0,36,A,2025/11/24,2025/11/24,5,2025/11/24 0:00,西南,62,2025/11/24
1000998,op1000799,0,1,57,B,2025/11/24,2025/11/24,5,2025/11/24 0:00,华东,57,2025/11/24
1001467,op1001268,0,1,28,C,2025/11/21,2025/11/24,3,2025/11/24 0:00,西南,98,2025/11/24
1000879,op1000680,0,1,22,C,2025/11/24,2025/11/24,2,2025/11/24 0:00,西南,41,2025/11/24
1001776,op1001577,0,0,22,B,2025/11/24,2025/11/24,1,2025/11/24 0:00,华东,88,2025/11/24
1000240,op1000041,0,1,31,C,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,56,2025/11/24
1001396,op1001197,1,1,50,C,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,51,2025/11/24
1001780,op1001581,1,1,55,B,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,90,2025/11/24
1000244,op1000045,1,1,25,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,23,2025/11/24
1001015,op1000816,1,1,42,A,2025/11/24,2025/11/24,5,2025/11/24 0:00,西南,29,2025/11/24
1001280,op1001081,1,1,58,B,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,38,2025/11/24
1001537,op1001338,1,0,61,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,98,2025/11/24
1002050,op1001851,0,1,34,B,2025/11/24,2025/11/24,4,2025/11/24 0:00,华东,46,2025/11/24
1000515,op1000316,0,0,53,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,18,2025/11/24
1002439,op1002240,0,1,66,B,2025/11/24,2025/11/24,5,2025/11/24 0:00,西南,64,2025/11/24
1000392,op1000193,0,1,70,B,2025/11/24,2025/11/24,5,2025/11/24 0:00,西南,12,2025/11/24
1000907,op1000708,1,1,44,C,2025/11/21,2025/11/24,5,2025/11/24 0:00,西南,10,2025/11/24
1001165,op1000966,1,1,24,A,2025/11/21,2025/11/24,5,2025/11/24 0:00,西南,28,2025/11/24
1000528,op1000329,1,0,54,B,2025/11/20,2025/11/24,5,2025/11/24 0:00,西南,77,2025/11/24
1002962,op1002763,1,0,37,B,2025/11/24,2025/11/24,1,2025/11/24 0:00,华东,75,2025/11/24
1000660,op1000461,1,0,56,B,2025/11/24,2025/11/24,3,2025/11/24 0:00,华东,12,2025/11/24
1000536,op1000337,1,0,67,C,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,82,2025/11/24
1000666,op1000467,0,0,35,B,2025/11/24,2025/11/24,2,2025/11/24 0:00,西南,5,2025/11/24
1000284,op1000085,1,0,45,A,2025/11/24,2025/11/24,2,2025/11/24 0:00,西南,45,2025/11/24
1002204,op1002005,0,1,54,C,2025/11/24,2025/11/24,3,2025/11/24 0:00,华东,45,2025/11/24
1002846,op1002647,1,1,33,B,2025/11/24,2025/11/24,2,2025/11/24 0:00,华东,85,2025/11/24
1002974,op1002775,0,1,62,B,2025/11/24,2025/11/24,5,2025/11/24 0:00,华东,92,2025/11/24
1002080,op1001881,0,0,35,C,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,77,2025/11/24
1000289,op1000090,1,0,23,A,2025/11/24,2025/11/24,3,2025/11/24 0:00,华东,20,2025/11/24
1002209,op1002010,0,0,52,C,2025/11/24,2025/11/24,2,2025/11/24 0:00,华东,63,2025/11/24
1001310,op1001111,0,0,25,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,89,2025/11/24
1001451,op1001252,1,0,49,C,2025/11/24,2025/11/24,3,2025/11/24 0:00,西南,90,2025/11/24
1001709,op1001510,1,0,18,A,2025/11/24,2025/11/24,3,2025/11/24 0:00,华东,86,2025/11/24
1002094,op1001895,1,1,62,A,2025/11/24,2025/11/24,4,2025/11/24 0:00,西南,55,2025/11/24
1000687,op1000488,1,1,37,C,2025/11/24,2025/11/24,1,2025/11/24 0:00,西南,9,2025/11/24
1002733,op1002534,0,0,41,C,2025/11/24,2025/11/24,4,2025/11/24 0:00,华东,3,2025/11/24
1002226,op1002027,1,0,32,A,2025/11/24,2025/11/24,3,2025/11/24 0:00,西南,58,2025/11/24
1000565,op1000366,0,0,35,A,2025/11/24,2025/11/24,3,2025/11/24 0:00,华东,66,2025/11/24
1001975,op1001776,1,1,56,A,2025/11/24,2025/11/24,1,2025/11/24 0:00,华东,37,2025/11/24
1000827,op1000628,1,0,20,C,2025/11/24,2025/11/24,3,2025/11/24 0:00,华东,91,2025/11/24
1002492,op1002293,1,1,44,A,2025/11/24,2025/11/24,2,2025/11/24 0:00,华东,65,2025/11/24
1002880,op1002681,1,1,33,A,2025/11/25,2025/11/25,1,2025/11/25 0:00,西南,98,2025/11/25
1001860,op1001661,1,0,22,A,2025/11/25,2025/11/25,1,2025/11/25 0:00,西南,32,2025/11/25
1000325,op1000126,1,0,41,C,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,60,2025/11/25
1000838,op1000639,1,0,21,A,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,67,2025/11/25
1000836,op1000637,0,1,19,A,2025/11/25,2025/11/25,1,2025/11/25 0:00,华东,74,2025/11/25
1001352,op1001153,1,0,25,A,2025/11/25,2025/11/25,2,2025/11/25 0:00,华东,32,2025/11/25
1001736,op1001537,0,1,27,C,2025/11/21,2025/11/25,1,2025/11/25 0:00,西南,40,2025/11/25
1000842,op1000643,0,1,28,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,77,2025/11/25
1001739,op1001540,1,0,70,C,2025/11/25,2025/11/25,2,2025/11/25 0:00,华东,90,2025/11/25
1001482,op1001283,0,0,51,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,12,2025/11/25
1002768,op1002569,2,0,55,A,2025/11/24,2025/11/25,2,2025/11/25 0:00,华东,75,2025/11/25
1002512,op1002313,0,0,50,A,2025/11/25,2025/11/25,2,2025/11/25 0:00,华东,85,2025/11/25
1000597,op1000398,1,0,46,B,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,16,2025/11/25
1000853,op1000654,0,1,24,A,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,34,2025/11/25
1000220,op1000021,1,0,49,C,2025/11/25,2025/11/25,4,2025/11/25 0:00,华东,11,2025/11/25
1000735,op1000536,1,1,55,B,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,24,2025/11/25
1002015,op1001816,0,0,34,B,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,35,2025/11/25
1002529,op1002330,1,0,67,A,2025/11/25,2025/11/25,2,2025/11/25 0:00,西南,68,2025/11/25
1001251,op1001052,1,1,40,A,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,70,2025/11/25
1000611,op1000412,0,1,21,A,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,18,2025/11/25
1000998,op1000799,1,1,57,B,2025/11/24,2025/11/25,5,2025/11/25 0:00,华东,57,2025/11/25
1001770,op1001571,0,1,35,A,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,10,2025/11/25
1001643,op1001444,1,0,63,A,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,63,2025/11/25
1001008,op1000809,1,1,60,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,3,2025/11/25
1002801,op1002602,1,1,61,C,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,56,2025/11/25
1000241,op1000042,0,0,36,C,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,68,2025/11/25
1001139,op1000940,1,1,26,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,33,2025/11/25
1001911,op1001712,0,0,38,B,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,90,2025/11/25
1000120,op999921,0,1,57,C,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,56,2025/11/25
1002682,op1002483,1,0,46,A,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,44,2025/11/25
1000123,op999924,0,0,49,B,2025/11/25,2025/11/25,2,2025/11/25 0:00,西南,28,2025/11/25
1002300,op1002101,0,0,39,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,76,2025/11/25
1000388,op1000189,0,1,59,C,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,18,2025/11/25
1002181,op1001982,0,0,51,A,2025/11/21,2025/11/25,5,2025/11/25 0:00,西南,85,2025/11/25
1001926,op1001727,0,0,61,B,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,34,2025/11/25
1000647,op1000448,1,0,36,C,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,26,2025/11/25
1000649,op1000450,1,1,25,B,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,63,2025/11/25
1000788,op1000589,0,1,42,A,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,70,2025/11/25
1002581,op1002382,1,1,33,B,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,10,2025/11/25
1002198,op1001999,0,0,64,A,2025/11/25,2025/11/25,5,2025/11/25 0:00,华东,20,2025/11/25
1001817,op1001618,1,1,36,B,2025/11/25,2025/11/25,1,2025/11/25 0:00,西南,32,2025/11/25
1001946,op1001747,1,1,25,C,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,67,2025/11/25
1000666,op1000467,0,0,35,B,2025/11/24,2025/11/25,2,2025/11/25 0:00,西南,5,2025/11/25
1001305,op1001106,0,0,49,B,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,11,2025/11/25
1000803,op1000604,0,0,37,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,71,2025/11/25
1001444,op1001245,2,0,25,A,2025/11/21,2025/11/25,2,2025/11/25 0:00,西南,63,2025/11/25
1002596,op1002397,1,0,24,B,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,53,2025/11/25
1002339,op1002140,0,0,38,A,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,37,2025/11/25
1000040,op999841,1,1,40,B,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,94,2025/11/25
1002089,op1001890,0,1,29,A,2025/11/25,2025/11/25,5,2025/11/25 0:00,西南,79,2025/11/25
1000811,op1000612,1,0,30,B,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,43,2025/11/25
1001838,op1001639,1,1,66,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,58,2025/11/25
1002094,op1001895,2,1,62,A,2025/11/24,2025/11/25,4,2025/11/25 0:00,西南,55,2025/11/25
1000560,op1000361,1,0,41,B,2025/11/25,2025/11/25,2,2025/11/25 0:00,西南,73,2025/11/25
1000177,op999978,0,1,38,C,2025/11/25,2025/11/25,4,2025/11/25 0:00,华东,80,2025/11/25
1001330,op1001131,1,1,69,C,2025/11/25,2025/11/25,5,2025/11/25 0:00,华东,98,2025/11/25
1002995,op1002796,1,1,67,C,2025/11/25,2025/11/25,1,2025/11/25 0:00,西南,75,2025/11/25
1000306,op1000107,1,0,49,C,2025/11/25,2025/11/25,4,2025/11/25 0:00,西南,67,2025/11/25
1002484,op1002285,1,0,52,B,2025/11/25,2025/11/25,1,2025/11/25 0:00,西南,41,2025/11/25
1002358,op1002159,1,1,34,B,2025/11/25,2025/11/25,3,2025/11/25 0:00,西南,99,2025/11/25
1002101,op1001902,0,1,47,C,2025/11/25,2025/11/25,2,2025/11/25 0:00,西南,98,2025/11/25
1001714,op1001515,1,0,18,B,2025/11/20,2025/11/25,4,2025/11/25 0:00,华东,4,2025/11/25
1000178,op999979,0,0,33,C,2025/11/25,2025/11/25,3,2025/11/25 0:00,华东,96,2025/11/25
1001466,op1001267,1,0,50,A,2025/11/25,2025/11/25,2,2025/11/25 0:00,华东,27,2025/11/25
1001979,op1001780,0,1,42,B,2025/11/25,2025/11/25,4,2025/11/25 0:00,华东,24,2025/11/25
1000191,op999992,1,0,56,B,2025/11/25,2025/11/25,2,2025/11/25 0:00,华东,80,2025/11/25
1000448,op1000249,0,0,57,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,85,2025/11/26
1002758,op1002559,1,0,26,A,2025/11/26,2025/11/26,1,2025/11/26 0:00,华东,92,2025/11/26
1000455,op1000256,0,0,59,C,2025/11/26,2025/11/26,1,2025/11/26 0:00,华东,52,2025/11/26
1000460,op1000261,0,0,61,B,2025/11/21,2025/11/26,5,2025/11/26 0:00,华东,23,2025/11/26
1000972,op1000773,0,0,53,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,85,2025/11/26
1002254,op1002055,0,1,39,A,2025/11/26,2025/11/26,1,2025/11/26 0:00,华东,72,2025/11/26
1000593,op1000394,1,1,38,B,2025/11/26,2025/11/26,3,2025/11/26 0:00,西南,58,2025/11/26
1001876,op1001677,1,0,61,B,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,80,2025/11/26
1001364,op1001165,1,1,62,A,2025/11/26,2025/11/26,3,2025/11/26 0:00,西南,61,2025/11/26
1002134,op1001935,1,0,52,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,华东,71,2025/11/26
1000855,op1000656,1,1,66,A,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,23,2025/11/26
1002902,op1002703,1,0,51,B,2025/11/26,2025/11/26,4,2025/11/26 0:00,华东,38,2025/11/26
1001753,op1001554,1,1,35,C,2025/11/20,2025/11/26,4,2025/11/26 0:00,西南,2,2025/11/26
1001369,op1001170,1,0,46,B,2025/11/24,2025/11/26,1,2025/11/26 0:00,西南,33,2025/11/26
1002013,op1001814,1,0,30,C,2025/11/26,2025/11/26,3,2025/11/26 0:00,华东,89,2025/11/26
1000605,op1000406,0,0,30,C,2025/11/22,2025/11/26,4,2025/11/26 0:00,华东,12,2025/11/26
1001247,op1001048,1,1,28,C,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,24,2025/11/26
1001120,op1000921,1,1,58,B,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,49,2025/11/26
1000097,op999898,1,1,39,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,华东,18,2025/11/26
1002913,op1002714,1,1,47,A,2025/11/26,2025/11/26,4,2025/11/26 0:00,华东,91,2025/11/26
1002142,op1001943,0,0,36,A,2025/11/24,2025/11/26,5,2025/11/26 0:00,西南,62,2025/11/26
1000228,op1000029,1,0,55,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,86,2025/11/26
1000357,op1000158,1,0,30,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,65,2025/11/26
1002664,op1002465,1,1,47,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,83,2025/11/26
1002665,op1002466,1,1,31,B,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,14,2025/11/26
1001385,op1001186,0,0,18,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,99,2025/11/26
1002922,op1002723,0,0,31,B,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,76,2025/11/26
1001260,op1001061,1,1,30,A,2025/11/23,2025/11/26,1,2025/11/26 0:00,西南,87,2025/11/26
1002156,op1001957,1,1,34,C,2025/11/26,2025/11/26,2,2025/11/26 0:00,华东,44,2025/11/26
1002543,op1002344,0,0,67,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,30,2025/11/26
1001264,op1001065,1,1,40,B,2025/11/20,2025/11/26,4,2025/11/26 0:00,华东,28,2025/11/26
1002033,op1001834,1,0,59,B,2025/11/26,2025/11/26,4,2025/11/26 0:00,华东,38,2025/11/26
1001851,op1001652,0,1,64,A,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,42,2025/11/26
1000244,op1000045,2,1,25,A,2025/11/24,2025/11/26,4,2025/11/26 0:00,西南,23,2025/11/26
1000243,op1000044,0,0,37,A,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,38,2025/11/26
1002295,op1002096,1,0,54,A,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,63,2025/11/26
1000503,op1000304,0,0,39,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,30,2025/11/26
1001790,op1001591,1,0,23,A,2025/11/21,2025/11/26,5,2025/11/26 0:00,华东,11,2025/11/26
1000255,op1000056,0,0,29,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,97,2025/11/26
1001279,op1001080,1,0,40,A,2025/11/23,2025/11/26,1,2025/11/26 0:00,西南,47,2025/11/26
1002437,op1002238,1,1,37,C,2025/11/26,2025/11/26,1,2025/11/26 0:00,西南,15,2025/11/26
1000261,op1000062,0,0,46,C,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,78,2025/11/26
1001031,op1000832,1,0,35,B,2025/11/26,2025/11/26,2,2025/11/26 0:00,华东,97,2025/11/26
1002746,op1002547,0,0,65,A,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,32,2025/11/26
1001422,op1001223,1,0,41,C,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,58,2025/11/26
1000911,op1000712,1,0,29,A,2025/11/26,2025/11/26,2,2025/11/26 0:00,华东,85,2025/11/26
1002447,op1002248,0,1,38,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,华东,88,2025/11/26
1002062,op1001863,0,1,22,B,2025/11/26,2025/11/26,1,2025/11/26 0:00,西南,6,2025/11/26
1000400,op1000201,0,1,44,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,97,2025/11/26
1000654,op1000455,0,1,69,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,华东,71,2025/11/26
1001040,op1000841,0,1,23,C,2025/11/26,2025/11/26,5,2025/11/26 0:00,华东,24,2025/11/26
1001425,op1001226,0,1,23,A,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,60,2025/11/26
1000790,op1000591,0,0,36,C,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,66,2025/11/26
1001686,op1001487,0,0,18,A,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,63,2025/11/26
1001816,op1001617,1,1,45,C,2025/11/26,2025/11/26,1,2025/11/26 0:00,西南,62,2025/11/26
1000536,op1000337,1,0,67,C,2025/11/24,2025/11/26,1,2025/11/26 0:00,西南,82,2025/11/26
1001434,op1001235,1,1,66,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,44,2025/11/26
1000156,op999957,1,1,39,B,2025/11/21,2025/11/26,1,2025/11/26 0:00,华东,43,2025/11/26
1002081,op1001882,1,0,70,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,89,2025/11/26
1000545,op1000346,1,0,63,A,2025/11/26,2025/11/26,1,2025/11/26 0:00,华东,62,2025/11/26
1002083,op1001884,1,0,51,A,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,18,2025/11/26
1001829,op1001630,1,1,48,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,华东,56,2025/11/26
1001061,op1000862,0,1,51,A,2025/11/26,2025/11/26,2,2025/11/26 0:00,华东,14,2025/11/26
1001832,op1001633,1,1,65,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,31,2025/11/26
1002345,op1002146,0,1,45,A,2025/11/26,2025/11/26,3,2025/11/26 0:00,西南,84,2025/11/26
1000817,op1000618,1,0,52,A,2025/11/26,2025/11/26,3,2025/11/26 0:00,华东,94,2025/11/26
1001457,op1001258,1,0,30,A,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,13,2025/11/26
1000820,op1000621,1,0,41,B,2025/11/26,2025/11/26,2,2025/11/26 0:00,西南,18,2025/11/26
1002489,op1002290,0,0,31,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,华东,12,2025/11/26
1002874,op1002675,0,1,42,B,2025/11/26,2025/11/26,1,2025/11/26 0:00,华东,24,2025/11/26
1000443,op1000244,1,1,64,C,2025/11/26,2025/11/26,4,2025/11/26 0:00,西南,22,2025/11/26
1000188,op999989,1,0,33,B,2025/11/26,2025/11/26,5,2025/11/26 0:00,西南,74,2025/11/26
1002880,op1002681,2,1,33,A,2025/11/25,2025/11/27,1,2025/11/27 0:00,西南,98,2025/11/27
1000579,op1000380,2,1,33,B,2025/11/22,2025/11/27,3,2025/11/27 0:00,西南,10,2025/11/27
1001348,op1001149,1,1,54,C,2025/11/27,2025/11/27,1,2025/11/27 0:00,华东,47,2025/11/27
1001988,op1001789,0,0,30,C,2025/11/27,2025/11/27,3,2025/11/27 0:00,西南,14,2025/11/27
1000710,op1000511,1,1,28,A,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,38,2025/11/27
1001224,op1001025,1,1,28,C,2025/11/27,2025/11/27,4,2025/11/27 0:00,华东,59,2025/11/27
1002763,op1002564,0,1,32,A,2025/11/27,2025/11/27,1,2025/11/27 0:00,华东,7,2025/11/27
1001357,op1001158,1,1,56,B,2025/11/23,2025/11/27,1,2025/11/27 0:00,西南,47,2025/11/27
1001997,op1001798,0,1,25,A,2025/11/27,2025/11/27,3,2025/11/27 0:00,华东,92,2025/11/27
1000207,op1000008,1,1,33,B,2025/11/24,2025/11/27,1,2025/11/27 0:00,西南,70,2025/11/27
1002769,op1002570,1,1,18,B,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,66,2025/11/27
1002770,op1002571,1,0,43,A,2025/11/27,2025/11/27,2,2025/11/27 0:00,华东,81,2025/11/27
1002517,op1002318,1,0,65,B,2025/11/27,2025/11/27,1,2025/11/27 0:00,华东,24,2025/11/27
1001110,op1000911,1,1,38,C,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,23,2025/11/27
1002773,op1002574,0,1,34,B,2025/11/20,2025/11/27,1,2025/11/27 0:00,西南,58,2025/11/27
1000600,op1000401,0,0,61,B,2025/11/27,2025/11/27,3,2025/11/27 0:00,华东,4,2025/11/27
1001883,op1001684,2,1,56,C,2025/11/22,2025/11/27,3,2025/11/27 0:00,华东,84,2025/11/27
1001248,op1001049,1,0,63,C,2025/11/27,2025/11/27,2,2025/11/27 0:00,华东,31,2025/11/27
1000097,op999898,2,1,39,B,2025/11/26,2025/11/27,5,2025/11/27 0:00,华东,18,2025/11/27
1000096,op999897,1,0,35,B,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,31,2025/11/27
1000864,op1000665,0,1,46,A,2025/11/27,2025/11/27,2,2025/11/27 0:00,西南,25,2025/11/27
1001635,op1001436,0,0,44,A,2025/11/27,2025/11/27,2,2025/11/27 0:00,西南,59,2025/11/27
1001509,op1001310,0,0,60,B,2025/11/27,2025/11/27,3,2025/11/27 0:00,华东,22,2025/11/27
1000998,op1000799,1,1,57,B,2025/11/24,2025/11/27,5,2025/11/27 0:00,华东,57,2025/11/27
1002407,op1002208,1,0,41,B,2025/11/27,2025/11/27,5,2025/11/27 0:00,西南,55,2025/11/27
1000359,op1000160,0,1,27,C,2025/11/27,2025/11/27,5,2025/11/27 0:00,华东,42,2025/11/27
1002016,op1001817,0,0,26,C,2025/11/27,2025/11/27,4,2025/11/27 0:00,华东,17,2025/11/27
1002282,op1002083,1,0,21,A,2025/11/27,2025/11/27,5,2025/11/27 0:00,西南,55,2025/11/27
1000747,op1000548,1,0,70,A,2025/11/27,2025/11/27,5,2025/11/27 0:00,西南,66,2025/11/27
1001388,op1001189,1,0,45,A,2025/11/27,2025/11/27,5,2025/11/27 0:00,华东,37,2025/11/27
1002288,op1002089,0,1,29,A,2025/11/27,2025/11/27,3,2025/11/27 0:00,西南,99,2025/11/27
1001137,op1000938,0,0,60,B,2025/11/27,2025/11/27,5,2025/11/27 0:00,华东,37,2025/11/27
1001651,op1001452,1,1,67,A,2025/11/27,2025/11/27,2,2025/11/27 0:00,西南,31,2025/11/27
1002163,op1001964,1,1,54,C,2025/11/27,2025/11/27,3,2025/11/27 0:00,西南,23,2025/11/27
1001268,op1001069,1,1,23,A,2025/11/27,2025/11/27,4,2025/11/27 0:00,西南,54,2025/11/27
1002038,op1001839,0,0,57,C,2025/11/27,2025/11/27,4,2025/11/27 0:00,西南,51,2025/11/27
1002167,op1001968,0,1,29,B,2025/11/27,2025/11/27,3,2025/11/27 0:00,西南,64,2025/11/27
1000506,op1000307,1,1,42,A,2025/11/27,2025/11/27,2,2025/11/27 0:00,华东,36,2025/11/27
1000378,op1000179,1,0,70,C,2025/11/20,2025/11/27,3,2025/11/27 0:00,西南,18,2025/11/27
1002812,op1002613,1,0,49,A,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,31,2025/11/27
1000636,op1000437,1,1,68,A,2025/11/27,2025/11/27,1,2025/11/27 0:00,华东,50,2025/11/27
1002430,op1002231,1,0,62,C,2025/11/27,2025/11/27,2,2025/11/27 0:00,华东,89,2025/11/27
1001658,op1001459,0,1,59,B,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,28,2025/11/27
1000763,op1000564,1,1,62,C,2025/11/21,2025/11/27,3,2025/11/27 0:00,华东,26,2025/11/27
1002566,op1002367,1,1,58,A,2025/11/27,2025/11/27,4,2025/11/27 0:00,华东,34,2025/11/27
1001799,op1001600,1,1,48,B,2025/11/27,2025/11/27,3,2025/11/27 0:00,华东,1,2025/11/27
1001672,op1001473,1,0,69,C,2025/11/27,2025/11/27,2,2025/11/27 0:00,西南,67,2025/11/27
1001544,op1001345,1,1,20,B,2025/11/27,2025/11/27,4,2025/11/27 0:00,华东,1,2025/11/27
1000265,op1000066,1,1,36,B,2025/11/27,2025/11/27,4,2025/11/27 0:00,西南,87,2025/11/27
1002319,op1002120,1,1,34,A,2025/11/27,2025/11/27,1,2025/11/27 0:00,华东,61,2025/11/27
1002325,op1002126,0,0,46,C,2025/11/27,2025/11/27,4,2025/11/27 0:00,西南,94,2025/11/27
1000534,op1000335,1,1,22,C,2025/11/27,2025/11/27,1,2025/11/27 0:00,西南,66,2025/11/27
1001941,op1001742,0,1,39,B,2025/11/27,2025/11/27,2,2025/11/27 0:00,华东,45,2025/11/27
1001048,op1000849,1,1,64,B,2025/11/27,2025/11/27,3,2025/11/27 0:00,华东,16,2025/11/27
1002072,op1001873,1,1,23,B,2025/11/27,2025/11/27,5,2025/11/27 0:00,西南,70,2025/11/27
1002326,op1002127,0,1,48,A,2025/11/27,2025/11/27,3,2025/11/27 0:00,西南,77,2025/11/27
