item_id,category,is_eligible,price,cost_price,is_discounted,discount_rate,rating,Origin,grass_date
90045,服装,N,258,77,False,0.0,5,江苏,2025/11/22
90046,食品,Y,364,236,True,0.2,2,福建,2025/11/22
90047,食品,Y,171,54,False,0.0,2,山东,2025/11/22
90048,食品,Y,248,88,False,0.0,5,江苏,2025/11/22
90049,数码,Y,119,50,False,0.0,5,福建,2025/11/22
90050,食品,Y,197,75,False,0.0,5,浙江,2025/11/22
90051,食品,Y,265,99,False,0.0,5,福建,2025/11/22
90052,服装,N,108,45,False,0.0,2,江苏,2025/11/22
90053,食品,Y,115,54,False,0.0,5,浙江,2025/11/22
90054,食品,Y,177,60,False,0.0,1,广东,2025/11/22
90055,服装,Y,301,135,True,0.3,1,福建,2025/11/22
90056,服装,Y,161,61,False,0.0,1,山东,2025/11/22
90057,服装,Y,383,139,False,0.0,1,浙江,2025/11/22
90058,数码,Y,83,41,True,0.2,4,广东,2025/11/22
90059,服装,Y,336,207,True,0.2,1,江苏,2025/11/22
90060,数码,Y,260,107,False,0.0,5,江苏,2025/11/22
90061,数码,Y,389,140,False,0.0,2,广东,2025/11/22
90062,数码,Y,230,81,False,0.0,2,福建,2025/11/22
90063,数码,N,152,81,True,0.2,3,浙江,2025/11/22
90064,数码,Y,287,99,False,0.0,1,福建,2025/11/22
90065,食品,Y,198,71,False,0.0,1,江苏,2025/11/22
90066,服装,Y,195,74,False,0.0,4,浙江,2025/11/22
90067,数码,Y,361,239,True,0.2,1,山东,2025/11/22
90068,数码,Y,205,89,True,0.1,2,福建,2025/11/22
90069,服装,Y,321,224,True,0.2,4,福建,2025/11/22
90070,数码,Y,132,58,False,0.0,4,广东,2025/11/22
90071,服装,Y,314,166,True,0.3,4,福建,2025/11/22
90072,服装,N,265,150,True,0.2,2,浙江,2025/11/22
90073,数码,Y,419,172,False,0.0,3,浙江,2025/11/22
90074,数码,N,392,244,True,0.2,3,福建,2025/11/22
90075,服装,Y,73,38,True,0.1,1,广东,2025/11/22
90076,数码,Y,179,97,False,0.0,5,山东,2025/11/22
90077,食品,Y,459,264,False,0.0,2,福建,2025/11/22
90078,食品,Y,40,17,True,0.2,1,江苏,2025/11/22
90079,食品,Y,444,206,False,0.0,5,江苏,2025/11/22
90080,服装,Y,296,105,False,0.0,1,江苏,2025/11/22
90081,食品,Y,352,188,True,0.2,3,山东,2025/11/22
90082,服装,Y,371,156,False,0.0,5,山东,2025/11/22
90083,食品,Y,232,76,False,0.0,4,山东,2025/11/22
90084,服装,Y,175,69,False,0.0,3,江苏,2025/11/22
90085,数码,N,394,163,True,0.1,3,福建,2025/11/22
90086,服装,Y,189,158,True,0.3,1,浙江,2025/11/22
90087,服装,Y,271,192,True,0.2,2,福建,2025/11/22
90088,服装,Y,123,67,True,0.2,5,浙江,2025/11/22
90089,服装,Y,398,237,False,0.0,5,福建,2025/11/22
90090,食品,Y,95,43,True,0.2,2,广东,2025/11/22
90091,数码,Y,99,30,False,0.0,1,山东,2025/11/22
90092,数码,Y,111,66,False,0.0,5,福建,2025/11/22
90093,服装,Y,97,39,False,0.0,2,山东,2025/11/22
90094,服装,Y,67,52,True,0.3,5,山东,2025/11/22
90095,食品,Y,372,216,False,0.0,2,浙江,2025/11/22
90096,数码,Y,402,154,False,0.0,2,浙江,2025/11/22
90097,数码,Y,468,279,False,0.0,4,江苏,2025/11/22
90098,服装,Y,95,42,False,0.0,2,山东,2025/11/22
90099,数码,Y,50,21,False,0.0,3,江苏,2025/11/22
90100,数码,Y,267,169,True,0.2,1,浙江,2025/11/22
90101,食品,N,342,104,False,0.0,3,广东,2025/11/22
90102,服装,Y,471,163,False,0.0,1,广东,2025/11/22
90103,服装,Y,473,171,False,0.0,2,江苏,2025/11/22
90104,数码,Y,81,40,False,0.0,2,山东,2025/11/22
90105,服装,Y,66,22,False,0.0,2,江苏,2025/11/22
90106,食品,Y,437,246,False,0.0,3,福建,2025/11/22
90107,服装,Y,321,128,True,0.2,2,福建,2025/11/22
90108,数码,Y,53,18,False,0.0,1,山东,2025/11/22
90109,服装,Y,280,221,True,0.3,4,浙江,2025/11/22
90110,服装,Y,441,153,False,0.0,1,广东,2025/11/22
90111,数码,Y,105,45,False,0.0,2,江苏,2025/11/22
90112,食品,Y,316,162,False,0.0,5,山东,2025/11/22
90113,食品,Y,218,123,False,0.0,2,山东,2025/11/22
90114,食品,Y,388,182,False,0.0,4,福建,2025/11/22
90115,服装,Y,362,199,False,0.0,4,江苏,2025/11/22
90116,数码,Y,183,88,False,0.0,1,广东,2025/11/22
90117,数码,Y,201,82,False,0.0,5,福建,2025/11/22
90118,服装,N,497,235,False,0.0,2,浙江,2025/11/22
90119,服装,Y,427,217,False,0.0,1,山东,2025/11/22
90120,数码,Y,252,144,False,0.0,5,广东,2025/11/22
90121,服装,Y,315,111,False,0.0,2,广东,2025/11/22
90122,服装,Y,75,33,False,0.0,5,山东,2025/11/22
90123,服装,Y,138,79,True,0.2,1,江苏,2025/11/22
90124,食品,Y,325,106,False,0.0,3,江苏,2025/11/22
90125,食品,Y,95,65,True,0.2,1,福建,2025/11/22
90126,数码,Y,485,267,False,0.0,2,广东,2025/11/22
90127,食品,Y,375,122,False,0.0,2,山东,2025/11/22
90128,数码,Y,86,36,False,0.0,5,浙江,2025/11/22
90129,食品,Y,351,174,True,0.2,2,江苏,2025/11/22
90130,数码,Y,65,20,False,0.0,1,浙江,2025/11/22
90131,食品,Y,403,123,False,0.0,1,浙江,2025/11/22
90132,数码,Y,107,70,True,0.2,5,浙江,2025/11/22
90133,服装,Y,321,143,True,0.2,1,福建,2025/11/22
90134,食品,Y,342,156,True,0.1,5,浙江,2025/11/22
90135,食品,Y,100,75,True,0.2,3,福建,2025/11/22
90136,食品,Y,108,58,False,0.0,5,江苏,2025/11/22
90137,数码,Y,183,63,False,0.0,5,广东,2025/11/22
90138,食品,Y,392,185,False,0.0,4,江苏,2025/11/22
90139,数码,N,317,181,False,0.0,1,广东,2025/11/22
90140,服装,Y,472,249,False,0.0,5,山东,2025/11/22
90141,服装,Y,189,86,True,0.1,1,山东,2025/11/22
90142,数码,Y,289,88,False,0.0,5,浙江,2025/11/22
90143,服装,Y,271,146,True,0.3,2,福建,2025/11/22
90144,数码,Y,375,150,False,0.0,3,山东,2025/11/22
90145,数码,Y,321,110,False,0.0,4,山东,2025/11/22
90146,服装,Y,118,72,True,0.3,3,山东,2025/11/22
90147,服装,Y,149,87,True,0.3,1,江苏,2025/11/22
90148,数码,N,470,165,False,0.0,5,福建,2025/11/22
90149,食品,N,71,33,False,0.0,1,福建,2025/11/22
90150,服装,Y,180,93,True,0.3,4,山东,2025/11/22
90151,食品,Y,335,146,False,0.0,3,浙江,2025/11/22
90152,食品,Y,448,219,False,0.0,5,广东,2025/11/22
90153,服装,Y,83,26,False,0.0,1,浙江,2025/11/22
90154,数码,Y,179,98,False,0.0,1,山东,2025/11/22
90155,食品,Y,385,129,True,0.1,3,广东,2025/11/22
90156,食品,Y,204,131,True,0.3,2,山东,2025/11/22
90157,服装,Y,243,125,False,0.0,2,山东,2025/11/22
90158,食品,Y,82,34,False,0.0,2,广东,2025/11/22
90159,食品,Y,74,28,True,0.1,4,山东,2025/11/22
90160,食品,N,160,104,True,0.2,5,山东,2025/11/22
90161,食品,N,392,196,False,0.0,3,福建,2025/11/22
90162,数码,Y,131,40,False,0.0,4,广东,2025/11/22
90163,数码,Y,419,216,False,0.0,5,福建,2025/11/22
90164,服装,Y,103,40,False,0.0,3,浙江,2025/11/22
90165,数码,Y,497,155,False,0.0,4,江苏,2025/11/22
90166,食品,Y,174,86,True,0.3,3,江苏,2025/11/22
90167,服装,N,145,61,False,0.0,2,江苏,2025/11/22
90168,数码,N,328,165,False,0.0,3,广东,2025/11/22
90169,食品,Y,61,30,False,0.0,4,福建,2025/11/22
90170,数码,Y,260,139,False,0.0,3,山东,2025/11/22
90171,食品,Y,467,214,False,0.0,1,广东,2025/11/22
90172,食品,Y,84,43,True,0.2,5,山东,2025/11/22
90173,食品,Y,141,77,False,0.0,3,江苏,2025/11/22
90174,食品,Y,94,51,True,0.2,1,江苏,2025/11/22
90175,服装,N,198,100,False,0.0,1,江苏,2025/11/22
90176,服装,Y,154,88,False,0.0,2,江苏,2025/11/22
90177,服装,Y,474,217,False,0.0,5,江苏,2025/11/22
90178,食品,N,112,46,False,0.0,2,广东,2025/11/22
90179,服装,N,96,31,False,0.0,5,福建,2025/11/22
90180,食品,Y,288,148,False,0.0,1,山东,2025/11/22
90181,服装,N,360,213,False,0.0,2,山东,2025/11/22
90182,服装,Y,373,187,False,0.0,4,广东,2025/11/22
90183,服装,Y,179,126,True,0.3,2,浙江,2025/11/22
90184,数码,Y,438,151,True,0.1,1,浙江,2025/11/22
90185,食品,Y,439,198,False,0.0,3,福建,2025/11/22
90186,服装,Y,228,168,True,0.2,4,山东,2025/11/22
90187,食品,Y,492,225,False,0.0,1,浙江,2025/11/22
90188,服装,N,109,85,True,0.3,1,山东,2025/11/22
90189,服装,Y,221,117,False,0.0,1,山东,2025/11/22
90190,服装,N,430,229,True,0.1,1,广东,2025/11/22
90191,食品,Y,243,97,False,0.0,4,江苏,2025/11/22
90192,食品,Y,195,106,False,0.0,5,浙江,2025/11/22
90193,食品,Y,262,150,False,0.0,5,广东,2025/11/22
90194,数码,Y,214,114,True,0.1,3,广东,2025/11/22
90195,服装,Y,71,35,True,0.2,1,浙江,2025/11/22
90196,食品,Y,301,200,True,0.2,3,浙江,2025/11/22
90197,食品,Y,179,73,True,0.1,4,山东,2025/11/22
90198,数码,Y,225,124,False,0.0,5,广东,2025/11/22
90199,数码,Y,149,52,False,0.0,2,广东,2025/11/22
90200,食品,Y,358,161,False,0.0,1,广东,2025/11/22
90001,服装,N,214,96,True,0.2,2,江苏,2025/11/23
90002,服装,Y,441,255,False,0.0,3,山东,2025/11/23
90003,食品,Y,330,162,False,0.0,1,广东,2025/11/23
90004,服装,Y,486,282,False,0.0,2,浙江,2025/11/23
90005,数码,Y,126,47,True,0.1,4,江苏,2025/11/23
90006,服装,Y,275,162,True,0.1,5,福建,2025/11/23
90007,食品,Y,112,49,False,0.0,5,江苏,2025/11/23
90008,服装,Y,185,124,True,0.2,3,广东,2025/11/23
90009,数码,N,462,164,False,0.0,3,浙江,2025/11/23
90010,食品,Y,461,272,False,0.0,1,浙江,2025/11/23
90011,服装,Y,86,49,True,0.3,5,山东,2025/11/23
90012,服装,Y,295,176,False,0.0,3,浙江,2025/11/23
90013,数码,Y,486,202,False,0.0,4,浙江,2025/11/23
90014,食品,Y,357,242,True,0.2,2,广东,2025/11/23
90015,服装,Y,367,180,False,0.0,5,浙江,2025/11/23
90016,食品,Y,132,91,True,0.2,4,山东,2025/11/23
90017,数码,Y,248,98,False,0.0,3,广东,2025/11/23
90018,服装,Y,47,29,True,0.3,1,山东,2025/11/23
90019,数码,Y,58,34,False,0.0,3,江苏,2025/11/23
90020,数码,Y,389,238,True,0.1,3,福建,2025/11/23
90021,服装,Y,106,65,True,0.1,5,山东,2025/11/23
90022,食品,Y,353,148,True,0.2,2,福建,2025/11/23
90023,数码,Y,333,199,False,0.0,3,浙江,2025/11/23
90024,食品,Y,465,144,False,0.0,3,广东,2025/11/23
90025,数码,Y,226,177,True,0.3,3,浙江,2025/11/23
90026,服装,Y,78,45,False,0.0,2,江苏,2025/11/23
90027,数码,N,128,49,False,0.0,4,浙江,2025/11/23
90028,食品,Y,212,76,True,0.1,3,江苏,2025/11/23
90029,数码,Y,61,18,False,0.0,3,江苏,2025/11/23
90030,服装,Y,372,135,True,0.1,2,山东,2025/11/23
90031,食品,Y,356,197,False,0.0,3,浙江,2025/11/23
90032,服装,Y,166,98,True,0.1,3,浙江,2025/11/23
90033,服装,Y,345,125,False,0.0,1,广东,2025/11/23
90034,服装,Y,152,75,True,0.2,5,山东,2025/11/23
90035,服装,Y,372,238,True,0.2,5,山东,2025/11/23
90036,数码,Y,265,165,True,0.2,1,福建,2025/11/23
90037,服装,Y,209,120,False,0.0,4,浙江,2025/11/23
90038,食品,Y,220,83,False,0.0,1,广东,2025/11/23
90039,服装,Y,88,57,True,0.1,5,浙江,2025/11/23
90040,服装,N,294,91,False,0.0,3,福建,2025/11/23
90041,食品,Y,104,39,False,0.0,5,山东,2025/11/23
90042,服装,Y,91,36,False,0.0,2,山东,2025/11/23
90043,食品,Y,493,163,False,0.0,1,福建,2025/11/23
90044,服装,Y,296,216,True,0.3,2,山东,2025/11/23
90045,服装,Y,232,77,True,0.1,5,江苏,2025/11/23
90046,食品,Y,456,236,False,0.0,2,福建,2025/11/23
90047,食品,N,136,54,True,0.2,2,山东,2025/11/23
90048,食品,Y,248,88,False,0.0,5,江苏,2025/11/23
90049,数码,Y,107,50,True,0.1,5,福建,2025/11/23
90050,食品,N,197,75,False,0.0,5,浙江,2025/11/23
90051,食品,Y,185,99,True,0.3,5,福建,2025/11/23
90052,服装,Y,108,45,False,0.0,2,江苏,2025/11/23
90053,食品,Y,115,54,False,0.0,5,浙江,2025/11/23
90054,食品,Y,123,60,True,0.3,1,广东,2025/11/23
90055,服装,Y,431,135,False,0.0,1,福建,2025/11/23
90056,服装,Y,144,61,True,0.1,1,山东,2025/11/23
90057,服装,Y,306,139,True,0.2,1,浙江,2025/11/23
90058,数码,Y,104,41,False,0.0,4,广东,2025/11/23
90059,服装,Y,420,207,False,0.0,1,江苏,2025/11/23
90060,数码,Y,182,107,True,0.3,5,江苏,2025/11/23
90061,数码,Y,389,140,False,0.0,2,广东,2025/11/23
90062,数码,N,230,81,False,0.0,2,福建,2025/11/23
90063,数码,Y,190,81,False,0.0,3,浙江,2025/11/23
90064,数码,Y,229,99,True,0.2,1,福建,2025/11/23
90065,食品,Y,198,71,False,0.0,1,江苏,2025/11/23
90066,服装,Y,136,74,True,0.3,4,浙江,2025/11/23
90067,数码,Y,452,239,False,0.0,1,山东,2025/11/23
90068,数码,Y,182,89,True,0.2,2,福建,2025/11/23
90069,服装,Y,321,224,True,0.2,4,福建,2025/11/23
90070,数码,N,132,58,False,0.0,4,广东,2025/11/23
90071,服装,Y,449,166,False,0.0,4,福建,2025/11/23
90072,服装,Y,265,150,True,0.2,2,浙江,2025/11/23
90073,数码,Y,419,172,False,0.0,3,浙江,2025/11/23
90074,数码,Y,392,244,True,0.2,3,福建,2025/11/23
90075,服装,Y,82,38,False,0.0,1,广东,2025/11/23
90076,数码,Y,179,97,False,0.0,5,山东,2025/11/23
90077,食品,Y,459,264,False,0.0,2,福建,2025/11/23
90078,食品,Y,51,17,False,0.0,1,江苏,2025/11/23
90079,食品,Y,444,206,False,0.0,5,江苏,2025/11/23
90080,服装,Y,236,105,True,0.2,1,江苏,2025/11/23
90081,食品,Y,441,188,False,0.0,3,山东,2025/11/23
90082,服装,Y,371,156,False,0.0,5,山东,2025/11/23
90083,食品,Y,232,76,False,0.0,4,山东,2025/11/23
90084,服装,Y,175,69,False,0.0,3,江苏,2025/11/23
90085,数码,Y,438,163,False,0.0,3,福建,2025/11/23
90086,服装,Y,270,158,False,0.0,1,浙江,2025/11/23
90087,服装,N,305,192,True,0.1,2,福建,2025/11/23
90088,服装,Y,154,67,False,0.0,5,浙江,2025/11/23
90089,服装,Y,398,237,False,0.0,5,福建,2025/11/23
90090,食品,Y,119,43,False,0.0,2,广东,2025/11/23
90091,数码,Y,89,30,True,0.1,1,山东,2025/11/23
90092,数码,Y,77,66,True,0.3,5,福建,2025/11/23
90093,服装,Y,97,39,False,0.0,2,山东,2025/11/23
90094,服装,Y,97,52,False,0.0,5,山东,2025/11/23
90095,食品,Y,297,216,True,0.2,2,浙江,2025/11/23
90096,数码,Y,402,154,False,0.0,2,浙江,2025/11/23
90097,数码,Y,468,279,False,0.0,4,江苏,2025/11/23
90098,服装,Y,95,42,False,0.0,2,山东,2025/11/23
90099,数码,Y,50,21,False,0.0,3,江苏,2025/11/23
90100,数码,Y,334,169,False,0.0,1,浙江,2025/11/23
90101,食品,Y,273,104,True,0.2,3,广东,2025/11/23
90102,服装,Y,471,163,False,0.0,1,广东,2025/11/23
90103,服装,Y,473,171,False,0.0,2,江苏,2025/11/23
90104,数码,N,81,40,False,0.0,2,山东,2025/11/23
90105,服装,Y,59,22,True,0.1,2,江苏,2025/11/23
90106,食品,Y,437,246,False,0.0,3,福建,2025/11/23
90107,服装,Y,402,128,False,0.0,2,福建,2025/11/23
90108,数码,Y,53,18,False,0.0,1,山东,2025/11/23
90109,服装,Y,400,221,False,0.0,4,浙江,2025/11/23
90110,服装,Y,441,153,False,0.0,1,广东,2025/11/23
90111,数码,Y,105,45,False,0.0,2,江苏,2025/11/23
90112,食品,Y,316,162,False,0.0,5,山东,2025/11/23
90113,食品,Y,218,123,False,0.0,2,山东,2025/11/23
90114,食品,Y,388,182,False,0.0,4,福建,2025/11/23
90115,服装,Y,362,199,False,0.0,4,江苏,2025/11/23
90116,数码,Y,183,88,False,0.0,1,广东,2025/11/23
90117,数码,Y,201,82,False,0.0,5,福建,2025/11/23
90118,服装,Y,397,235,True,0.2,2,浙江,2025/11/23
90119,服装,Y,427,217,False,0.0,1,山东,2025/11/23
90120,数码,Y,252,144,False,0.0,5,广东,2025/11/23
90121,服装,Y,220,111,True,0.3,2,广东,2025/11/23
90122,服装,Y,75,33,False,0.0,5,山东,2025/11/23
90123,服装,Y,173,79,False,0.0,1,江苏,2025/11/23
90124,食品,Y,325,106,False,0.0,3,江苏,2025/11/23
90125,食品,Y,95,65,True,0.2,1,福建,2025/11/23
90126,数码,N,485,267,False,0.0,2,广东,2025/11/23
90127,食品,Y,300,122,True,0.2,2,山东,2025/11/23
90128,数码,Y,86,36,False,0.0,5,浙江,2025/11/23
90129,食品,Y,439,174,False,0.0,2,江苏,2025/11/23
90130,数码,Y,45,20,True,0.3,1,浙江,2025/11/23
90131,食品,Y,403,123,False,0.0,1,浙江,2025/11/23
90132,数码,N,134,70,False,0.0,5,浙江,2025/11/23
90133,服装,Y,321,143,True,0.2,1,福建,2025/11/23
90134,食品,Y,381,156,False,0.0,5,浙江,2025/11/23
90135,食品,Y,126,75,False,0.0,3,福建,2025/11/23
90136,食品,Y,108,58,False,0.0,5,江苏,2025/11/23
90137,数码,N,183,63,False,0.0,5,广东,2025/11/23
90138,食品,Y,392,185,False,0.0,4,江苏,2025/11/23
90139,数码,Y,317,181,False,0.0,1,广东,2025/11/23
90140,服装,Y,472,249,False,0.0,5,山东,2025/11/23
90141,服装,Y,168,86,True,0.2,1,山东,2025/11/23
90142,数码,Y,289,88,False,0.0,5,浙江,2025/11/23
90143,服装,Y,388,146,False,0.0,2,福建,2025/11/23
90144,数码,Y,375,150,False,0.0,3,山东,2025/11/23
90145,数码,Y,321,110,False,0.0,4,山东,2025/11/23
90146,服装,Y,118,72,True,0.3,3,山东,2025/11/23
90147,服装,Y,214,87,False,0.0,1,江苏,2025/11/23
90148,数码,N,470,165,False,0.0,5,福建,2025/11/23
90149,食品,Y,71,33,False,0.0,1,福建,2025/11/23
90150,服装,Y,232,93,True,0.1,4,山东,2025/11/23
90151,食品,Y,335,146,False,0.0,3,浙江,2025/11/23
90152,食品,Y,403,219,True,0.1,5,广东,2025/11/23
90153,服装,Y,66,26,True,0.2,1,浙江,2025/11/23
90154,数码,Y,179,98,False,0.0,1,山东,2025/11/23
90155,食品,N,385,129,True,0.1,3,广东,2025/11/23
90156,食品,Y,292,131,False,0.0,2,山东,2025/11/23
90157,服装,Y,243,125,False,0.0,2,山东,2025/11/23
90158,食品,N,82,34,False,0.0,2,广东,2025/11/23
90159,食品,Y,83,28,False,0.0,4,山东,2025/11/23
90160,食品,Y,140,104,True,0.3,5,山东,2025/11/23
90161,食品,Y,392,196,False,0.0,3,福建,2025/11/23
90162,数码,Y,131,40,False,0.0,4,广东,2025/11/23
90163,数码,Y,335,216,True,0.2,5,福建,2025/11/23
90164,服装,Y,103,40,False,0.0,3,浙江,2025/11/23
90165,数码,Y,497,155,False,0.0,4,江苏,2025/11/23
90166,食品,Y,249,86,False,0.0,3,江苏,2025/11/23
90167,服装,Y,145,61,False,0.0,2,江苏,2025/11/23
90168,数码,Y,328,165,False,0.0,3,广东,2025/11/23
90169,食品,Y,48,30,True,0.2,4,福建,2025/11/23
90170,数码,Y,234,139,True,0.1,3,山东,2025/11/23
90171,食品,Y,467,214,False,0.0,1,广东,2025/11/23
90172,食品,Y,105,43,False,0.0,5,山东,2025/11/23
90173,食品,Y,141,77,False,0.0,3,江苏,2025/11/23
90174,食品,Y,118,51,False,0.0,1,江苏,2025/11/23
90175,服装,N,198,100,False,0.0,1,江苏,2025/11/23
90176,服装,Y,154,88,False,0.0,2,江苏,2025/11/23
90177,服装,Y,474,217,False,0.0,5,江苏,2025/11/23
90178,食品,Y,112,46,False,0.0,2,广东,2025/11/23
90179,服装,Y,96,31,False,0.0,5,福建,2025/11/23
90180,食品,Y,288,148,False,0.0,1,山东,2025/11/23
90181,服装,Y,360,213,False,0.0,2,山东,2025/11/23
90182,服装,Y,373,187,False,0.0,4,广东,2025/11/23
90183,服装,Y,257,126,False,0.0,2,浙江,2025/11/23
90184,数码,Y,487,151,False,0.0,1,浙江,2025/11/23
90185,食品,Y,439,198,False,0.0,3,福建,2025/11/23
90186,服装,Y,228,168,True,0.2,4,山东,2025/11/23
90187,食品,Y,492,225,False,0.0,1,浙江,2025/11/23
90188,服装,Y,124,85,True,0.2,1,山东,2025/11/23
90189,服装,Y,221,117,False,0.0,1,山东,2025/11/23
90190,服装,Y,478,229,False,0.0,1,广东,2025/11/23
90191,食品,Y,243,97,False,0.0,4,江苏,2025/11/23
90192,食品,N,175,106,True,0.1,5,浙江,2025/11/23
90193,食品,Y,262,150,False,0.0,5,广东,2025/11/23
90194,数码,Y,190,114,True,0.2,3,广东,2025/11/23
90195,服装,Y,89,35,False,0.0,1,浙江,2025/11/23
90196,食品,Y,377,200,False,0.0,3,浙江,2025/11/23
90197,食品,Y,199,73,False,0.0,4,山东,2025/11/23
90198,数码,Y,225,124,False,0.0,5,广东,2025/11/23
90199,数码,Y,149,52,False,0.0,2,广东,2025/11/23
90200,食品,Y,358,161,False,0.0,1,广东,2025/11/23
90001,服装,N,187,96,True,0.3,2,江苏,2025/11/24
90002,服装,N,441,255,False,0.0,3,山东,2025/11/24
90003,食品,Y,330,162,False,0.0,1,广东,2025/11/24
90004,服装,Y,486,282,False,0.0,2,浙江,2025/11/24
90005,数码,Y,126,47,True,0.1,4,江苏,2025/11/24
90006,服装,Y,306,162,False,0.0,5,福建,2025/11/24
90007,食品,Y,112,49,False,0.0,5,江苏,2025/11/24
90008,服装,Y,232,124,False,0.0,3,广东,2025/11/24
90009,数码,Y,462,164,False,0.0,3,浙江,2025/11/24
90010,食品,Y,461,272,False,0.0,1,浙江,2025/11/24
90011,服装,N,124,49,False,0.0,5,山东,2025/11/24
90012,服装,N,295,176,False,0.0,3,浙江,2025/11/24
90013,数码,Y,486,202,False,0.0,4,浙江,2025/11/24
90014,食品,Y,402,242,True,0.1,2,广东,2025/11/24
90015,服装,Y,367,180,False,0.0,5,浙江,2025/11/24
90016,食品,Y,166,91,False,0.0,4,山东,2025/11/24
90017,数码,Y,198,98,True,0.2,3,广东,2025/11/24
90018,服装,Y,54,29,True,0.2,1,山东,2025/11/24
90019,数码,Y,58,34,False,0.0,3,江苏,2025/11/24
90020,数码,Y,433,238,False,0.0,3,福建,2025/11/24
90021,服装,Y,118,65,False,0.0,5,山东,2025/11/24
90022,食品,Y,309,148,True,0.3,2,福建,2025/11/24
90023,数码,Y,333,199,False,0.0,3,浙江,2025/11/24
90024,食品,Y,325,144,True,0.3,3,广东,2025/11/24
90025,数码,Y,324,177,False,0.0,3,浙江,2025/11/24
90026,服装,Y,70,45,True,0.1,2,江苏,2025/11/24
90027,数码,Y,102,49,True,0.2,4,浙江,2025/11/24
90028,食品,Y,236,76,False,0.0,3,江苏,2025/11/24
90029,数码,Y,61,18,False,0.0,3,江苏,2025/11/24
90030,服装,Y,331,135,True,0.2,2,山东,2025/11/24
90031,食品,Y,320,197,True,0.1,3,浙江,2025/11/24
90032,服装,Y,166,98,True,0.1,3,浙江,2025/11/24
90033,服装,Y,345,125,False,0.0,1,广东,2025/11/24
90034,服装,Y,152,75,True,0.2,5,山东,2025/11/24
90035,服装,Y,465,238,False,0.0,5,山东,2025/11/24
90036,数码,Y,332,165,False,0.0,1,福建,2025/11/24
90037,服装,Y,167,120,True,0.2,4,浙江,2025/11/24
90038,食品,Y,220,83,False,0.0,1,广东,2025/11/24
90039,服装,N,98,57,False,0.0,5,浙江,2025/11/24
90040,服装,Y,235,91,True,0.2,3,福建,2025/11/24
90041,食品,Y,83,39,True,0.2,5,山东,2025/11/24
90042,服装,Y,91,36,False,0.0,2,山东,2025/11/24
90043,食品,N,493,163,False,0.0,1,福建,2025/11/24
90044,服装,Y,423,216,False,0.0,2,山东,2025/11/24
90045,服装,Y,206,77,True,0.2,5,江苏,2025/11/24
90046,食品,Y,456,236,False,0.0,2,福建,2025/11/24
90047,食品,Y,171,54,False,0.0,2,山东,2025/11/24
90048,食品,N,248,88,False,0.0,5,江苏,2025/11/24
90049,数码,Y,107,50,True,0.1,5,福建,2025/11/24
90050,食品,Y,197,75,False,0.0,5,浙江,2025/11/24
90051,食品,Y,265,99,False,0.0,5,福建,2025/11/24
90052,服装,Y,108,45,False,0.0,2,江苏,2025/11/24
90053,食品,Y,115,54,False,0.0,5,浙江,2025/11/24
90054,食品,N,177,60,False,0.0,1,广东,2025/11/24
90055,服装,Y,431,135,False,0.0,1,福建,2025/11/24
90056,服装,N,161,61,False,0.0,1,山东,2025/11/24
90057,服装,N,383,139,False,0.0,1,浙江,2025/11/24
90058,数码,Y,104,41,False,0.0,4,广东,2025/11/24
90059,服装,Y,336,207,True,0.2,1,江苏,2025/11/24
90060,数码,Y,260,107,False,0.0,5,江苏,2025/11/24
90061,数码,Y,389,140,False,0.0,2,广东,2025/11/24
90062,数码,Y,230,81,False,0.0,2,福建,2025/11/24
90063,数码,Y,133,81,True,0.3,3,浙江,2025/11/24
